ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5126203,F,N,N,No children,270000.0,Higher education,Married,House / apartment,11451,2206,0,1,0,Accountants,27,60-89 days overdue,1
5149145,M,Y,Y,No children,247500.0,Secondary / secondary special,Married,House / apartment,10952,3577,1,0,0,Laborers,17,60-89 days overdue,1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,9,"Overdue or bad debts, write-offs for more than 150 days",1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,16,"Overdue or bad debts, write-offs for more than 150 days",1
5125716,F,Y,Y,No children,135000.0,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,2,"Overdue or bad debts, write-offs for more than 150 days",1
5022313,F,N,N,2+ children,112500.0,Secondary / secondary special,Married,House / apartment,12595,4900,0,1,0,High skill tech staff,12,60-89 days overdue,1
5065624,M,N,Y,No children,247500.0,Secondary / secondary special,Married,House / apartment,15302,596,1,1,0,Laborers,38,60-89 days overdue,1
5115610,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,14523,3420,0,0,0,Core staff,0,"Overdue or bad debts, write-offs for more than 150 days",1
5097065,F,N,Y,No children,121500.0,Secondary / secondary special,Married,House / apartment,18971,8161,0,0,0,Managers,22,90-119 days overdue,1
5069218,F,Y,Y,No children,256500.0,Higher education,Single / not married,House / apartment,11210,1724,1,0,0,Accountants,39,60-89 days overdue,1
5038807,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,12658,5374,0,0,1,Laborers,16,"Overdue or bad debts, write-offs for more than 150 days",1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,19,"Overdue or bad debts, write-offs for more than 150 days",1
5029028,F,N,Y,No children,90000.0,Lower secondary,Single / not married,Rented apartment,12026,4770,0,0,0,Cleaning staff,1,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,46,60-89 days overdue,1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,11,"Overdue or bad debts, write-offs for more than 150 days",1
5146005,M,Y,Y,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,10177,189,0,0,1,Managers,41,120-149 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,20,90-119 days overdue,1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,2,"Overdue or bad debts, write-offs for more than 150 days",1
5069216,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,49,120-149 days overdue,1
5068389,F,Y,Y,1 children,270000.0,Higher education,Separated,House / apartment,14052,140,0,1,0,Sales staff,30,60-89 days overdue,1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,38,"Overdue or bad debts, write-offs for more than 150 days",1
5045495,F,N,N,1 children,72000.0,Higher education,Married,House / apartment,12522,382,0,0,0,High skill tech staff,6,60-89 days overdue,1
5090166,F,N,Y,1 children,675000.0,Secondary / secondary special,Single / not married,House / apartment,15452,860,0,0,0,Security staff,5,"Overdue or bad debts, write-offs for more than 150 days",1
5048301,M,Y,N,1 children,180000.0,Secondary / secondary special,Married,House / apartment,11091,1161,0,0,0,Laborers,42,"Overdue or bad debts, write-offs for more than 150 days",1
5148932,M,Y,N,No children,108000.0,Secondary / secondary special,Married,Office apartment,17209,1081,0,0,0,Security staff,47,60-89 days overdue,1
5033514,F,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,15952,384,1,0,0,Sales staff,4,"Overdue or bad debts, write-offs for more than 150 days",1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,19,120-149 days overdue,1
5010868,M,Y,Y,1 children,450000.0,Secondary / secondary special,Married,House / apartment,18173,678,0,1,1,Core staff,2,"Overdue or bad debts, write-offs for more than 150 days",1
5142361,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,37,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,12,"Overdue or bad debts, write-offs for more than 150 days",1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,21,60-89 days overdue,1
5018503,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,29,"Overdue or bad debts, write-offs for more than 150 days",1
5105196,M,N,Y,No children,315000.0,Higher education,Single / not married,House / apartment,10499,545,0,0,1,Laborers,1,60-89 days overdue,1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,2,"Overdue or bad debts, write-offs for more than 150 days",1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,52,"Overdue or bad debts, write-offs for more than 150 days",1
5118648,F,N,Y,2+ children,270000.0,Higher education,Single / not married,House / apartment,10425,2745,0,0,0,Core staff,26,60-89 days overdue,1
5036590,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,21055,808,0,0,0,Drivers,8,90-119 days overdue,1
5078820,F,N,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14476,4987,0,0,0,High skill tech staff,11,"Overdue or bad debts, write-offs for more than 150 days",1
5126348,F,N,N,No children,135000.0,Secondary / secondary special,Married,House / apartment,15218,2265,0,1,0,Managers,34,60-89 days overdue,1
5069219,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,6,60-89 days overdue,1
5090400,F,N,N,No children,36000.0,Secondary / secondary special,Married,With parents,14500,459,1,0,0,Core staff,41,60-89 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,29,"Overdue or bad debts, write-offs for more than 150 days",1
5041493,M,Y,Y,No children,90000.0,Secondary / secondary special,Civil marriage,House / apartment,12821,155,0,0,0,Laborers,18,60-89 days overdue,1
5105189,M,N,Y,No children,315000.0,Higher education,Single / not married,House / apartment,10499,545,0,0,1,Laborers,7,60-89 days overdue,1
5118443,F,Y,N,1 children,108000.0,Higher education,Married,House / apartment,16138,431,1,0,0,Sales staff,30,90-119 days overdue,1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,13,"Overdue or bad debts, write-offs for more than 150 days",1
5117791,F,Y,N,2+ children,162000.0,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,15,90-119 days overdue,1
5146444,F,N,Y,No children,135000.0,Secondary / secondary special,Widow,House / apartment,14394,919,0,1,0,Managers,1,120-149 days overdue,1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,31,"Overdue or bad debts, write-offs for more than 150 days",1
5125761,M,N,Y,No children,270000.0,Secondary / secondary special,Single / not married,Municipal apartment,18020,1595,0,0,0,Cooking staff,3,60-89 days overdue,1
5029028,F,N,Y,No children,90000.0,Lower secondary,Single / not married,Rented apartment,12026,4770,0,0,0,Cleaning staff,8,"Overdue or bad debts, write-offs for more than 150 days",1
5054649,M,Y,Y,1 children,135000.0,Higher education,Married,House / apartment,18631,6359,0,0,0,Managers,7,60-89 days overdue,1
5029718,M,Y,Y,1 children,265500.0,Higher education,Married,With parents,10998,2514,0,0,0,Accountants,9,60-89 days overdue,1
5085698,F,N,Y,No children,121500.0,Secondary / secondary special,Married,House / apartment,20602,138,0,0,0,Cooking staff,14,60-89 days overdue,1
5105194,M,N,Y,No children,315000.0,Higher education,Single / not married,House / apartment,10499,545,0,0,1,Laborers,6,60-89 days overdue,1
5093286,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17576,1216,0,0,0,Laborers,12,"Overdue or bad debts, write-offs for more than 150 days",1
5050671,M,N,N,No children,171000.0,Incomplete higher,Single / not married,House / apartment,11610,166,1,1,0,High skill tech staff,7,"Overdue or bad debts, write-offs for more than 150 days",1
5126348,F,N,N,No children,135000.0,Secondary / secondary special,Married,House / apartment,15218,2265,0,1,0,Managers,32,120-149 days overdue,1
5114647,M,N,N,No children,247500.0,Secondary / secondary special,Married,Rented apartment,18993,1747,0,0,1,Security staff,18,60-89 days overdue,1
5113622,M,N,N,No children,225000.0,Secondary / secondary special,Widow,Municipal apartment,19406,346,0,0,0,Security staff,0,60-89 days overdue,1
5143342,M,N,N,1 children,216000.0,Secondary / secondary special,Married,Municipal apartment,12946,2418,0,0,1,Laborers,30,"Overdue or bad debts, write-offs for more than 150 days",1
5125708,F,Y,Y,No children,135000.0,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,12,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,15,"Overdue or bad debts, write-offs for more than 150 days",1
5116036,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,4,"Overdue or bad debts, write-offs for more than 150 days",1
5052659,F,N,Y,No children,103500.0,Secondary / secondary special,Married,House / apartment,10396,564,0,0,1,IT staff,5,120-149 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,12,"Overdue or bad debts, write-offs for more than 150 days",1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5105738,F,N,N,2+ children,292500.0,Secondary / secondary special,Married,House / apartment,12368,672,0,0,0,Core staff,14,60-89 days overdue,1
5069077,F,N,Y,1 children,202500.0,Higher education,Civil marriage,House / apartment,14069,3093,0,0,1,Accountants,22,60-89 days overdue,1
5149190,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5048300,M,Y,N,1 children,180000.0,Secondary / secondary special,Married,House / apartment,11091,1161,0,0,0,Laborers,15,120-149 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5010864,M,Y,Y,1 children,450000.0,Secondary / secondary special,Married,House / apartment,18173,678,0,1,1,Core staff,35,"Overdue or bad debts, write-offs for more than 150 days",1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,21,"Overdue or bad debts, write-offs for more than 150 days",1
5061132,M,N,Y,No children,135000.0,Higher education,Married,House / apartment,19113,2816,0,1,0,Core staff,43,90-119 days overdue,1
5114236,F,N,N,No children,270000.0,Secondary / secondary special,Married,House / apartment,16723,712,1,0,0,Managers,42,60-89 days overdue,1
5142183,M,Y,Y,2+ children,450000.0,Higher education,Married,House / apartment,17841,4305,1,1,0,Managers,45,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5078820,F,N,N,2+ children,225000.0,Secondary / secondary special,Married,House / apartment,14476,4987,0,0,0,High skill tech staff,14,"Overdue or bad debts, write-offs for more than 150 days",1
5050671,M,N,N,No children,171000.0,Incomplete higher,Single / not married,House / apartment,11610,166,1,1,0,High skill tech staff,11,"Overdue or bad debts, write-offs for more than 150 days",1
5116036,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5034015,F,N,Y,1 children,135000.0,Secondary / secondary special,Married,House / apartment,16609,186,0,0,0,Laborers,31,60-89 days overdue,1
5078805,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,0,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5096078,M,N,N,1 children,207000.0,Higher education,Married,Office apartment,14891,2623,0,0,0,Core staff,15,60-89 days overdue,1
5100427,F,N,Y,1 children,202500.0,Incomplete higher,Married,House / apartment,10746,1100,0,1,0,Sales staff,18,"Overdue or bad debts, write-offs for more than 150 days",1
5052653,F,N,Y,No children,103500.0,Secondary / secondary special,Married,House / apartment,10396,564,0,0,1,IT staff,1,60-89 days overdue,1
5079166,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,23,"Overdue or bad debts, write-offs for more than 150 days",1
5142361,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,33,"Overdue or bad debts, write-offs for more than 150 days",1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,44,"Overdue or bad debts, write-offs for more than 150 days",1
5125761,M,N,Y,No children,270000.0,Secondary / secondary special,Single / not married,Municipal apartment,18020,1595,0,0,0,Cooking staff,1,120-149 days overdue,1
5092479,M,N,N,1 children,85500.0,Secondary / secondary special,Married,Municipal apartment,15014,6866,0,0,0,Core staff,32,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,12,"Overdue or bad debts, write-offs for more than 150 days",1
5078802,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,25,"Overdue or bad debts, write-offs for more than 150 days",1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,35,"Overdue or bad debts, write-offs for more than 150 days",1
5092087,M,Y,Y,2+ children,247500.0,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,21,120-149 days overdue,1
5078804,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,6,60-89 days overdue,1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,8,"Overdue or bad debts, write-offs for more than 150 days",1
5036469,M,Y,N,No children,112500.0,Secondary / secondary special,Single / not married,House / apartment,20333,1546,0,0,0,Drivers,25,60-89 days overdue,1
5135990,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5135991,F,N,Y,1 children,585000.0,Higher education,Single / not married,House / apartment,10430,900,0,0,0,Managers,7,"Overdue or bad debts, write-offs for more than 150 days",1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5118647,F,N,Y,2+ children,270000.0,Higher education,Single / not married,House / apartment,10425,2745,0,0,0,Core staff,6,60-89 days overdue,1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,30,"Overdue or bad debts, write-offs for more than 150 days",1
5036795,M,Y,Y,No children,215100.0,Secondary / secondary special,Married,House / apartment,19175,1285,0,1,0,Laborers,21,60-89 days overdue,1
5113705,F,N,Y,2+ children,135000.0,Higher education,Married,With parents,14334,376,0,0,0,Core staff,45,60-89 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,21,60-89 days overdue,1
5069219,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,17,60-89 days overdue,1
5033453,F,N,N,No children,135000.0,Higher education,Single / not married,House / apartment,10749,2394,0,0,0,Laborers,5,90-119 days overdue,1
5053361,F,N,Y,No children,171000.0,Secondary / secondary special,Single / not married,House / apartment,20103,2697,0,0,0,Cleaning staff,8,60-89 days overdue,1
5088965,F,N,N,No children,90000.0,Secondary / secondary special,Civil marriage,House / apartment,17719,3443,0,0,0,Low-skill Laborers,41,60-89 days overdue,1
5092087,M,Y,Y,2+ children,247500.0,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5117793,F,Y,N,2+ children,162000.0,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,22,120-149 days overdue,1
5025155,F,N,Y,1 children,202500.0,Higher education,Single / not married,House / apartment,10106,93,0,1,0,Accountants,47,90-119 days overdue,1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,24,"Overdue or bad debts, write-offs for more than 150 days",1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,20,120-149 days overdue,1
5137206,M,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,9900,170,1,0,0,Drivers,10,90-119 days overdue,1
5069218,F,Y,Y,No children,256500.0,Higher education,Single / not married,House / apartment,11210,1724,1,0,0,Accountants,34,60-89 days overdue,1
5113621,M,N,N,No children,225000.0,Secondary / secondary special,Widow,Municipal apartment,19406,346,0,0,0,Security staff,6,"Overdue or bad debts, write-offs for more than 150 days",1
5029028,F,N,Y,No children,90000.0,Lower secondary,Single / not married,Rented apartment,12026,4770,0,0,0,Cleaning staff,10,"Overdue or bad debts, write-offs for more than 150 days",1
5029440,F,Y,Y,No children,225000.0,Higher education,Married,House / apartment,17402,3153,0,1,0,Core staff,26,60-89 days overdue,1
5148932,M,Y,N,No children,108000.0,Secondary / secondary special,Married,Office apartment,17209,1081,0,0,0,Security staff,44,"Overdue or bad debts, write-offs for more than 150 days",1
5009628,F,N,N,No children,238500.0,Secondary / secondary special,Married,House / apartment,19305,3296,1,0,0,Laborers,36,120-149 days overdue,1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,5,"Overdue or bad debts, write-offs for more than 150 days",1
5069219,F,Y,Y,No children,256500.0,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,11,60-89 days overdue,1
5085623,M,N,Y,1 children,202500.0,Secondary / secondary special,Separated,House / apartment,12440,503,0,1,0,Core staff,33,120-149 days overdue,1
5100430,M,Y,N,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,16310,613,0,0,0,Laborers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5046328,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,7,"Overdue or bad debts, write-offs for more than 150 days",1
5021310,M,N,Y,No children,270000.0,Secondary / secondary special,Married,House / apartment,16896,248,0,0,0,Laborers,29,"Overdue or bad debts, write-offs for more than 150 days",1
5125289,F,N,N,1 children,202500.0,Secondary / secondary special,Separated,House / apartment,13939,134,0,0,0,Laborers,26,90-119 days overdue,1
5117130,F,N,Y,No children,270000.0,Higher education,Single / not married,House / apartment,10390,796,0,0,0,Sales staff,21,60-89 days overdue,1
5100430,M,Y,N,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,16310,613,0,0,0,Laborers,20,60-89 days overdue,1
5100430,M,Y,N,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,16310,613,0,0,0,Laborers,14,"Overdue or bad debts, write-offs for more than 150 days",1
5113758,F,N,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,10796,1958,1,1,0,Sales staff,14,60-89 days overdue,1
5025155,F,N,Y,1 children,202500.0,Higher education,Single / not married,House / apartment,10106,93,0,1,0,Accountants,43,60-89 days overdue,1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,7,"Overdue or bad debts, write-offs for more than 150 days",1
5149838,F,N,Y,No children,157500.0,Higher education,Married,House / apartment,12387,1325,0,1,1,Medicine staff,19,"Overdue or bad debts, write-offs for more than 150 days",1
5090166,F,N,Y,1 children,675000.0,Secondary / secondary special,Single / not married,House / apartment,15452,860,0,0,0,Security staff,4,"Overdue or bad debts, write-offs for more than 150 days",1
5135483,M,N,Y,No children,135000.0,Higher education,Single / not married,Municipal apartment,10660,1935,0,0,0,Core staff,4,60-89 days overdue,1
5090216,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,10712,217,0,0,0,Laborers,48,90-119 days overdue,1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,6,"Overdue or bad debts, write-offs for more than 150 days",1
5065348,F,Y,Y,No children,202500.0,Higher education,Married,House / apartment,15160,3974,0,0,0,High skill tech staff,47,90-119 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,27,"Overdue or bad debts, write-offs for more than 150 days",1
5142361,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,36,"Overdue or bad debts, write-offs for more than 150 days",1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,5,"Overdue or bad debts, write-offs for more than 150 days",1
5105739,F,N,Y,2+ children,292500.0,Secondary / secondary special,Married,House / apartment,12368,672,0,0,0,Core staff,18,60-89 days overdue,1
5142738,M,N,N,1 children,360000.0,Higher education,Married,House / apartment,11112,469,1,1,0,Managers,30,60-89 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,30,"Overdue or bad debts, write-offs for more than 150 days",1
5068389,F,Y,Y,1 children,270000.0,Higher education,Separated,House / apartment,14052,140,0,1,0,Sales staff,29,90-119 days overdue,1
5085886,M,Y,Y,No children,315000.0,Higher education,Married,House / apartment,18661,1265,0,0,0,Managers,34,"Overdue or bad debts, write-offs for more than 150 days",1
5009524,M,Y,N,1 children,112500.0,Secondary / secondary special,Separated,Co-op apartment,11998,1135,1,0,0,Laborers,11,60-89 days overdue,1
5038807,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,12658,5374,0,0,1,Laborers,1,"Overdue or bad debts, write-offs for more than 150 days",1
5078801,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,8,60-89 days overdue,1
5078801,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,1,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,15,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,32,"Overdue or bad debts, write-offs for more than 150 days",1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5054068,M,N,N,1 children,157500.0,Secondary / secondary special,Married,House / apartment,16424,1458,0,0,0,Drivers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5116907,M,Y,Y,No children,211500.0,Secondary / secondary special,Married,House / apartment,15047,7553,0,0,0,Core staff,1,60-89 days overdue,1
5085623,M,N,Y,1 children,202500.0,Secondary / secondary special,Separated,House / apartment,12440,503,0,1,0,Core staff,35,120-149 days overdue,1
5142972,M,N,N,1 children,180000.0,Secondary / secondary special,Single / not married,House / apartment,10656,926,1,1,0,Laborers,27,90-119 days overdue,1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,19,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,23,"Overdue or bad debts, write-offs for more than 150 days",1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,8,"Overdue or bad debts, write-offs for more than 150 days",1
5065316,F,N,Y,1 children,157500.0,Higher education,Married,House / apartment,15645,4280,0,0,0,Core staff,13,"Overdue or bad debts, write-offs for more than 150 days",1
5142456,F,N,N,No children,67500.0,Higher education,Separated,House / apartment,18952,499,0,1,0,Core staff,2,90-119 days overdue,1
5096069,F,Y,N,No children,180000.0,Higher education,Married,House / apartment,14943,1650,1,0,0,Core staff,39,60-89 days overdue,1
5146078,F,N,Y,1 children,108000.0,Secondary / secondary special,Single / not married,House / apartment,12723,1132,1,1,0,Sales staff,33,60-89 days overdue,1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,25,120-149 days overdue,1
5092087,M,Y,Y,2+ children,247500.0,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,19,"Overdue or bad debts, write-offs for more than 150 days",1
5149192,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,50,"Overdue or bad debts, write-offs for more than 150 days",1
5056082,F,N,N,1 children,180000.0,Higher education,Married,House / apartment,11630,3769,0,0,0,Laborers,49,60-89 days overdue,1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,14,"Overdue or bad debts, write-offs for more than 150 days",1
5149192,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,49,"Overdue or bad debts, write-offs for more than 150 days",1
5113685,F,N,Y,No children,292500.0,Secondary / secondary special,Married,House / apartment,12379,4453,0,0,1,Sales staff,46,60-89 days overdue,1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,25,"Overdue or bad debts, write-offs for more than 150 days",1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5150049,F,N,Y,No children,283500.0,Secondary / secondary special,Married,House / apartment,17958,655,0,0,0,Sales staff,0,60-89 days overdue,1
5135344,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,16,"Overdue or bad debts, write-offs for more than 150 days",1
5126349,F,N,N,No children,135000.0,Secondary / secondary special,Married,House / apartment,15218,2265,0,1,0,Managers,13,90-119 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,15,"Overdue or bad debts, write-offs for more than 150 days",1
5142183,M,Y,Y,2+ children,450000.0,Higher education,Married,House / apartment,17841,4305,1,1,0,Managers,31,"Overdue or bad debts, write-offs for more than 150 days",1
5142458,F,N,Y,No children,67500.0,Higher education,Separated,House / apartment,18952,499,0,1,0,Core staff,51,60-89 days overdue,1
